session_id,visit_date,country,device_type,traffic_source,product_category_viewed,pages_viewed,time_on_site_minutes,added_to_cart,purchased,order_value_usd,cart_to_view_ratio,satisfaction_score,predicted_session_value,customer_segment
1455,2024-03-22,0,1,2,5,5,3.53,0,0,0.0,0.0,1.4086193136472467,24.154055833552807,0
1456,2024-11-27,0,1,4,5,6,5.26,0,0,0.0,0.0,2.0989624900239425,28.98486700026337,0
1457,2023-04-21,2,2,3,2,6,5.9,1,0,0.0,0.14285714285714285,2.354349561053472,28.98486700026337,2
1458,2024-08-01,1,0,4,5,10,4.91,1,1,232.41,0.09090909090909091,6.959297685554668,48.308111667105614,1
1459,2024-10-01,2,2,3,4,4,4.69,1,1,106.94,0.2,6.871508379888269,19.323244666842246,1
1460,2023-05-30,2,1,4,1,8,6.47,1,0,0.0,0.1111111111111111,2.5818036711891463,38.64648933368449,2
1461,2023-03-22,4,1,1,5,10,8.45,1,0,0.0,0.09090909090909091,3.3719074221867515,48.308111667105614,2
1462,2024-05-05,1,1,1,4,4,9.07,1,0,0.0,0.2,3.6193136472466088,19.323244666842246,2
1463,2024-05-15,1,1,0,3,5,6.63,0,0,0.0,0.0,2.6456504389465287,24.154055833552807,2
1464,2024-02-22,1,2,3,5,8,6.31,0,1,12.68,0.0,7.517956903431764,38.64648933368449,1
1465,2024-08-01,5,0,3,3,10,5.98,1,1,42.43,0.09090909090909091,7.386272944932163,48.308111667105614,1
1466,2023-03-19,1,2,0,3,5,6.85,0,0,0.0,0.0,2.733439744612929,24.154055833552807,2
1467,2024-04-05,0,2,1,4,3,6.08,0,0,0.0,0.0,2.426177174780527,14.492433500131686,2
1468,2023-04-18,3,1,1,3,6,6.46,1,0,0.0,0.14285714285714285,2.57781324820431,28.98486700026337,2
1469,2023-12-12,3,0,5,3,8,3.98,0,0,0.0,0.0,1.5881883479648842,38.64648933368449,0
1470,2024-04-26,3,2,3,5,4,4.0,0,1,13.57,0.0,6.596169193934557,19.323244666842246,1
1471,2024-08-29,4,0,1,0,3,7.26,0,0,0.0,0.0,2.897047086991221,14.492433500131686,2
1472,2024-11-06,3,1,0,4,4,3.29,0,1,107.79,0.0,6.312849162011173,19.323244666842246,1
1473,2024-05-14,3,2,4,1,4,4.11,1,1,60.0,0.2,6.640063846767758,19.323244666842246,1
1474,2024-11-21,4,2,5,5,3,5.19,0,0,0.0,0.0,2.071029529130088,14.492433500131686,0
1475,2023-01-12,1,2,3,0,4,7.71,1,0,0.0,0.2,3.076616121308859,19.323244666842246,2
1476,2024-03-16,0,0,5,5,6,6.64,0,0,0.0,0.0,2.649640861931365,28.98486700026337,2
1477,2023-07-24,0,1,4,4,6,2.68,1,1,360.69,0.14285714285714285,6.069433359936154,28.98486700026337,1
1478,2024-12-30,2,1,4,0,5,3.59,1,0,0.0,0.16666666666666666,1.4325618515562648,24.154055833552807,0
1479,2023-08-02,4,0,1,0,2,6.04,1,1,113.65,0.3333333333333333,7.410215482841181,9.661622333421123,1
1480,2023-04-26,1,1,4,3,5,2.44,0,0,0.0,0.0,0.9736632083000798,24.154055833552807,0
1481,2024-02-02,2,1,3,2,6,7.23,1,1,83.1,0.14285714285714285,7.885075818036712,28.98486700026337,1
1482,2023-11-19,1,2,5,3,1,6.92,0,0,0.0,0.0,2.761372705506784,4.8308111667105615,2
1483,2023-01-31,5,1,3,4,3,1.33,0,0,0.0,0.0,0.5307262569832403,14.492433500131686,0
1484,2024-11-28,1,2,2,1,6,6.86,0,1,56.06,0.0,7.737430167597766,28.98486700026337,1
1485,2024-10-07,5,0,5,1,8,4.22,1,0,0.0,0.1111111111111111,1.6839584996009576,38.64648933368449,0
1486,2024-04-20,3,0,0,0,6,6.41,0,1,23.16,0.0,7.557861133280127,28.98486700026337,1
1487,2024-10-16,2,1,4,3,11,5.89,0,0,0.0,0.0,2.3503591380686353,53.138922833816174,2
1488,2024-07-07,0,0,2,3,8,5.61,0,0,0.0,0.0,2.2386272944932166,38.64648933368449,0
1489,2024-10-12,3,1,4,5,4,2.83,0,1,86.82,0.0,6.129289704708699,19.323244666842246,1
1490,2023-04-11,5,1,0,5,9,4.92,0,0,0.0,0.0,1.963288108539505,43.47730050039505,0
1491,2023-05-24,3,2,3,2,5,9.56,1,0,0.0,0.16666666666666666,3.814844373503592,24.154055833552807,2
1492,2024-01-01,5,0,3,5,3,3.23,0,1,43.11,0.0,6.288906624102155,14.492433500131686,1
1493,2023-11-14,2,2,4,1,7,6.26,0,1,3.95,0.0,7.498004788507582,33.81567816697393,1
1494,2023-03-31,3,2,0,1,6,1.0,1,1,30.48,0.14285714285714285,5.399042298483639,28.98486700026337,0
1495,2024-09-12,4,1,3,0,4,7.03,0,0,0.0,0.0,2.8052673583399845,19.323244666842246,2
1496,2024-07-02,1,0,1,3,5,6.08,0,0,0.0,0.0,2.426177174780527,24.154055833552807,2
1497,2023-03-09,5,0,4,3,9,6.29,1,1,46.91,0.1,7.509976057462091,43.47730050039505,1
1498,2023-01-06,1,1,4,1,7,6.61,1,0,0.0,0.125,2.637669592976856,33.81567816697393,2
1499,2024-04-26,1,0,3,1,7,6.46,1,1,54.87,0.125,7.5778132482043095,33.81567816697393,1
1500,2024-09-28,0,0,1,5,5,6.23,1,0,0.0,0.16666666666666666,2.486033519553073,24.154055833552807,2
1501,2023-02-04,1,1,3,0,6,8.28,0,1,87.63,0.0,8.304070231444534,28.98486700026337,1
1502,2023-07-28,2,1,2,2,5,6.63,0,1,13.28,0.0,7.645650438946529,24.154055833552807,1
1503,2023-07-20,5,2,4,1,7,8.1,0,0,0.0,0.0,3.232242617717478,33.81567816697393,2
1504,2023-12-26,2,1,4,2,7,9.05,0,1,38.74,0.0,8.611332801276935,33.81567816697393,1
1505,2024-07-05,5,0,4,5,8,8.04,0,1,7.56,0.0,8.20830007980846,38.64648933368449,1
1506,2023-11-08,3,2,4,2,6,6.27,1,1,132.87,0.14285714285714285,7.501995211492418,28.98486700026337,1
1507,2024-08-03,3,0,0,3,11,7.6,1,0,0.0,0.08333333333333333,3.0327214684756583,53.138922833816174,2
1508,2023-08-10,1,2,2,1,7,3.58,0,0,0.0,0.0,1.4285714285714288,33.81567816697393,0
1509,2023-08-03,0,0,4,0,7,5.36,1,1,66.52,0.125,7.138866719872307,33.81567816697393,1
1510,2023-11-20,4,1,0,5,5,6.65,0,0,0.0,0.0,2.6536312849162016,24.154055833552807,2
1511,2023-05-09,2,1,1,0,7,6.31,0,0,0.0,0.0,2.517956903431764,33.81567816697393,2
1512,2024-12-19,4,2,0,1,6,3.95,0,1,75.86,0.0,6.576217079010375,28.98486700026337,1
1513,2023-11-28,1,1,1,3,5,5.18,0,1,134.05,0.0,7.067039106145252,24.154055833552807,1
1514,2023-02-15,4,0,3,2,6,3.82,1,0,0.0,0.14285714285714285,1.524341580207502,28.98486700026337,0
1515,2024-02-18,4,2,4,0,4,2.96,0,0,0.0,0.0,1.1811652035115723,19.323244666842246,0
1516,2024-11-14,4,1,2,1,5,3.65,0,0,0.0,0.0,1.4565043894652834,24.154055833552807,0
1517,2024-06-26,0,1,4,5,6,8.61,1,0,0.0,0.14285714285714285,3.435754189944134,28.98486700026337,2
1518,2024-08-20,3,2,2,0,3,7.5,0,0,0.0,0.0,2.9928172386272944,14.492433500131686,2
1519,2024-06-17,0,1,0,4,11,5.2,0,1,31.38,0.0,7.075019952114925,53.138922833816174,1
1520,2023-01-31,2,0,2,3,5,4.37,0,1,58.4,0.0,6.743814844373504,24.154055833552807,1
1521,2024-05-07,2,2,4,4,8,8.47,1,0,0.0,0.1111111111111111,3.3798882681564253,38.64648933368449,2
1522,2024-02-03,4,2,1,5,7,4.37,1,0,0.0,0.125,1.7438148443735038,33.81567816697393,0
1523,2023-12-26,4,2,5,1,4,7.63,0,0,0.0,0.0,3.0446927374301676,19.323244666842246,2
1524,2023-10-31,2,1,1,5,5,5.07,0,0,0.0,0.0,2.0231444533120513,24.154055833552807,0
1525,2023-07-06,1,0,3,4,6,6.91,0,1,67.52,0.0,7.757382282521947,28.98486700026337,1
1526,2023-10-06,1,2,1,4,2,3.61,0,0,0.0,0.0,1.4405426975259377,9.661622333421123,0
1527,2024-06-12,4,2,5,1,7,5.63,0,1,168.41,0.0,7.2466081404628895,33.81567816697393,1
1528,2024-01-30,2,2,3,1,5,5.64,1,0,0.0,0.16666666666666666,2.2505985634477255,24.154055833552807,0
1529,2024-03-06,3,2,3,0,5,10.69,0,0,0.0,0.0,4.265762170790104,24.154055833552807,2
1530,2024-07-24,0,1,2,3,8,5.39,1,1,23.18,0.1111111111111111,7.150837988826815,38.64648933368449,1
1531,2024-08-17,1,0,5,5,5,8.39,0,0,0.0,0.0,3.347964884277734,24.154055833552807,2
1532,2023-08-28,1,2,0,1,6,6.18,0,0,0.0,0.0,2.466081404628891,28.98486700026337,2
1533,2024-05-22,3,1,1,1,2,7.56,0,1,119.61,0.0,8.016759776536313,9.661622333421123,1
1534,2024-05-02,3,1,3,0,6,4.92,0,1,46.65,0.0,6.963288108539505,28.98486700026337,1
1535,2024-09-26,1,0,2,2,3,7.03,0,0,0.0,0.0,2.8052673583399845,14.492433500131686,2
1536,2023-01-27,4,1,5,2,3,3.29,0,1,33.21,0.0,6.312849162011173,14.492433500131686,1
1537,2024-02-24,1,1,0,0,5,9.89,0,0,0.0,0.0,3.9465283320031928,24.154055833552807,2
1538,2023-05-30,2,2,0,5,8,2.87,0,0,0.0,0.0,1.1452513966480447,38.64648933368449,0
1539,2023-05-04,4,2,4,2,7,6.3,0,0,0.0,0.0,2.5139664804469275,33.81567816697393,2
1540,2024-03-05,5,2,1,0,6,5.5,0,0,0.0,0.0,2.194732641660016,28.98486700026337,0
1541,2023-02-23,3,1,0,5,6,10.95,1,0,0.0,0.14285714285714285,4.36951316839585,28.98486700026337,2
1542,2023-12-03,4,1,2,5,5,6.11,1,1,342.13,0.16666666666666666,7.438148443735036,24.154055833552807,1
1543,2023-02-12,1,2,0,3,2,4.8,1,1,91.48,0.3333333333333333,6.915403032721469,9.661622333421123,1
1544,2023-02-03,1,1,0,2,10,2.91,0,0,0.0,0.0,1.1612130885873904,48.308111667105614,0
1545,2024-02-21,4,1,0,2,6,8.3,1,1,173.24,0.14285714285714285,8.312051077414207,28.98486700026337,1
1546,2023-12-28,5,1,5,0,4,3.53,0,1,26.77,0.0,6.408619313647247,19.323244666842246,1
1547,2023-04-10,4,2,1,0,4,3.96,1,1,46.75,0.2,6.580207501995211,19.323244666842246,1
1548,2024-07-13,1,1,4,2,8,10.88,1,0,0.0,0.1111111111111111,4.341580207501996,38.64648933368449,2
1549,2024-10-24,0,2,2,2,6,6.33,1,0,0.0,0.14285714285714285,2.525937749401437,28.98486700026337,2
1550,2023-04-19,1,0,0,5,12,8.92,0,1,76.92,0.0,8.559457302474062,57.96973400052674,1
1551,2023-07-17,1,0,5,4,8,5.5,0,0,0.0,0.0,2.194732641660016,38.64648933368449,0
1552,2023-08-20,5,2,3,0,9,7.32,0,1,29.43,0.0,7.92098962490024,43.47730050039505,1
1553,2023-09-08,2,2,2,4,7,1.0,1,0,0.0,0.125,0.39904229848363926,33.81567816697393,0
1554,2024-10-10,5,0,4,2,6,3.77,0,0,0.0,0.0,1.50438946528332,28.98486700026337,0
1555,2024-05-01,1,1,4,4,3,6.19,1,1,126.16,0.25,7.470071827613728,14.492433500131686,1
1556,2023-11-12,4,1,4,4,8,6.23,1,0,0.0,0.1111111111111111,2.486033519553073,38.64648933368449,2
1557,2023-02-23,1,2,5,1,4,9.25,0,0,0.0,0.0,3.691141260973663,19.323244666842246,2
1558,2023-05-06,2,0,4,0,4,5.47,1,1,95.41,0.2,7.182761372705507,19.323244666842246,1
1559,2024-07-06,5,0,1,1,4,6.58,1,1,84.19,0.2,7.625698324022347,19.323244666842246,1
1560,2023-01-16,2,2,2,0,7,5.43,1,0,0.0,0.125,2.1667996807661614,33.81567816697393,0
1561,2023-05-25,3,0,2,0,6,8.41,0,0,0.0,0.0,3.3559457302474067,28.98486700026337,2
1562,2023-12-13,0,1,0,1,4,6.95,1,0,0.0,0.2,2.773343974461293,19.323244666842246,2
1563,2024-10-01,5,0,1,4,9,2.72,0,0,0.0,0.0,1.085395051875499,43.47730050039505,0
1564,2024-04-18,1,2,2,1,5,7.06,1,0,0.0,0.16666666666666666,2.8172386272944934,24.154055833552807,2
1565,2023-11-01,4,1,5,2,6,7.71,1,0,0.0,0.14285714285714285,3.076616121308859,28.98486700026337,2
1566,2023-10-28,2,2,0,4,4,6.26,1,0,0.0,0.2,2.498004788507582,19.323244666842246,2
1567,2023-12-18,3,2,3,0,2,6.72,1,1,94.85,0.3333333333333333,7.681564245810056,9.661622333421123,1
1568,2024-08-21,4,0,3,5,7,3.57,1,1,30.12,0.125,6.424581005586592,33.81567816697393,1
1569,2024-09-01,4,1,0,1,6,5.01,1,0,0.0,0.14285714285714285,1.9992019154030327,28.98486700026337,0
1570,2023-10-06,5,0,0,3,6,6.72,0,0,0.0,0.0,2.6815642458100557,28.98486700026337,2
1571,2024-04-07,5,2,3,4,5,5.76,0,0,0.0,0.0,2.298483639265762,24.154055833552807,0
1572,2023-05-23,5,1,3,3,9,7.25,1,0,0.0,0.1,2.8930566640063846,43.47730050039505,2
1573,2023-08-07,1,0,3,2,7,7.92,0,0,0.0,0.0,3.1604150039904235,33.81567816697393,2
1574,2024-07-18,3,1,0,1,2,7.17,1,0,0.0,0.3333333333333333,2.861133280127693,9.661622333421123,2
1575,2023-04-24,2,2,2,5,2,5.35,1,1,61.0,0.3333333333333333,7.13487629688747,9.661622333421123,1
1576,2023-10-26,3,0,5,5,13,6.63,0,1,39.36,0.0,7.645650438946529,62.8005451672373,1
1577,2024-04-14,4,0,4,4,5,5.45,1,1,22.44,0.16666666666666666,7.174780526735834,24.154055833552807,1
1578,2024-10-08,2,1,4,4,6,6.82,0,1,82.87,0.0,7.72146847565842,28.98486700026337,1
1579,2024-11-29,2,1,4,3,5,11.23,0,0,0.0,0.0,4.48124501197127,24.154055833552807,2
1580,2023-10-24,3,2,1,0,7,6.05,0,0,0.0,0.0,2.4142059058260177,33.81567816697393,2
1581,2023-07-09,1,1,4,4,7,6.46,1,0,0.0,0.125,2.57781324820431,33.81567816697393,2
1582,2023-12-06,2,2,3,0,6,2.24,0,0,0.0,0.0,0.8938547486033521,28.98486700026337,0
1583,2023-10-25,3,2,4,0,7,6.76,1,0,0.0,0.125,2.6975259377494014,33.81567816697393,2
1584,2024-10-20,4,2,2,2,8,6.56,1,0,0.0,0.1111111111111111,2.6177174780526737,38.64648933368449,2
1585,2024-02-27,0,1,1,5,12,6.53,0,0,0.0,0.0,2.605746209098165,57.96973400052674,2
1586,2024-06-30,3,0,5,5,5,7.36,0,0,0.0,0.0,2.9369513168395853,24.154055833552807,2
1587,2024-10-21,4,1,4,4,10,7.92,1,1,72.23,0.09090909090909091,8.160415003990423,48.308111667105614,1
1588,2023-12-02,5,0,1,5,4,7.0,0,1,10.71,0.0,7.793296089385475,19.323244666842246,1
1589,2024-07-05,4,0,3,0,9,7.3,1,1,67.25,0.1,7.913008778930567,43.47730050039505,1
1590,2023-04-11,2,1,1,1,4,6.06,0,0,0.0,0.0,2.418196328810854,19.323244666842246,2
1591,2023-11-29,4,0,1,4,8,4.07,0,0,0.0,0.0,1.624102154828412,38.64648933368449,0
1592,2024-04-16,2,1,4,3,2,4.77,0,0,0.0,0.0,1.9034317637669593,9.661622333421123,0
1593,2023-03-04,1,2,3,2,4,6.64,1,0,0.0,0.2,2.649640861931365,19.323244666842246,2
1594,2024-04-20,0,0,3,5,8,8.8,0,0,0.0,0.0,3.511572226656026,38.64648933368449,2
1595,2023-02-20,2,0,3,3,2,5.68,0,0,0.0,0.0,2.2665602553870707,9.661622333421123,0
1596,2023-02-13,0,1,1,2,9,8.11,1,1,125.47,0.1,8.236233040702315,43.47730050039505,1
1597,2024-05-13,5,0,1,3,5,7.59,0,0,0.0,0.0,3.0287310454908223,24.154055833552807,2
1598,2024-06-25,0,2,4,1,7,4.19,0,0,0.0,0.0,1.6719872306464487,33.81567816697393,0
1599,2023-08-12,4,0,5,4,7,5.78,1,0,0.0,0.125,2.306464485235435,33.81567816697393,0
1600,2024-10-24,1,2,2,0,6,8.28,1,0,0.0,0.14285714285714285,3.304070231444533,28.98486700026337,2
1601,2023-10-29,3,2,3,2,7,6.58,0,0,0.0,0.0,2.6256983240223466,33.81567816697393,2
1602,2024-08-18,5,0,1,1,8,6.32,1,1,132.35,0.1111111111111111,7.5219473264166,38.64648933368449,1
1603,2023-07-28,3,0,0,4,6,5.56,1,0,0.0,0.14285714285714285,2.2186751795690345,28.98486700026337,0
1604,2023-02-07,4,0,5,5,9,5.8,1,0,0.0,0.1,2.314445331205108,43.47730050039505,0
1605,2024-10-11,1,0,5,2,3,6.99,1,1,87.34,0.25,7.789305666400638,14.492433500131686,1
1606,2023-04-24,2,1,5,1,5,7.78,0,0,0.0,0.0,3.104549082202714,24.154055833552807,2
1607,2024-09-30,1,1,4,5,8,4.31,1,0,0.0,0.1111111111111111,1.7198723064644852,38.64648933368449,0
1608,2023-01-10,0,2,4,3,6,4.14,1,1,34.92,0.14285714285714285,6.652035115722267,28.98486700026337,1
1609,2024-01-08,4,0,5,1,4,4.61,1,0,0.0,0.2,1.8395849960095774,19.323244666842246,0
1610,2024-02-02,1,0,0,0,7,3.33,1,0,0.0,0.125,1.328810853950519,33.81567816697393,0
1611,2023-02-11,3,0,4,4,5,4.15,1,0,0.0,0.16666666666666666,1.6560255387071032,24.154055833552807,0
1612,2024-12-08,2,2,3,3,9,8.45,0,1,109.63,0.0,8.371907422186752,43.47730050039505,1
1613,2024-08-23,0,0,1,1,4,8.23,0,0,0.0,0.0,3.2841181165203515,19.323244666842246,2
1614,2023-06-18,1,2,1,2,6,6.77,0,0,0.0,0.0,2.701516360734238,28.98486700026337,2
1615,2024-01-21,3,1,5,3,4,7.24,1,1,2.82,0.2,7.889066241021548,19.323244666842246,1
1616,2023-05-06,4,0,0,4,10,5.01,0,0,0.0,0.0,1.9992019154030327,48.308111667105614,0
1617,2024-12-01,0,0,4,1,8,6.06,0,0,0.0,0.0,2.418196328810854,38.64648933368449,2
1618,2024-03-07,2,0,1,4,4,10.48,1,0,0.0,0.2,4.18196328810854,19.323244666842246,2
1619,2024-03-20,0,2,4,0,5,4.73,1,0,0.0,0.16666666666666666,1.887470071827614,24.154055833552807,0
1620,2024-05-29,2,1,3,2,7,4.0,1,1,72.57,0.125,6.596169193934557,33.81567816697393,1
1621,2024-12-22,5,2,3,1,10,2.53,0,0,0.0,0.0,1.0095770151636072,48.308111667105614,0
1622,2024-11-04,4,2,0,1,3,9.95,1,1,97.72,0.25,8.97047086991221,14.492433500131686,1
1623,2023-11-01,3,1,3,0,4,8.5,1,0,0.0,0.2,3.3918595371109337,19.323244666842246,2
1624,2024-01-30,3,1,2,0,10,3.88,1,1,83.42,0.09090909090909091,6.548284118116521,48.308111667105614,1
1625,2024-08-30,1,1,2,0,5,1.53,0,0,0.0,0.0,0.6105347166799681,24.154055833552807,0
1626,2024-08-05,1,1,2,4,5,6.32,0,0,0.0,0.0,2.5219473264166004,24.154055833552807,2
1627,2023-01-05,1,1,2,1,5,8.54,1,1,74.01,0.16666666666666666,8.40782122905028,24.154055833552807,1
1628,2023-07-21,2,0,3,3,3,4.88,0,0,0.0,0.0,1.9473264166001596,14.492433500131686,0
1629,2023-07-19,0,0,1,1,11,5.98,1,1,145.87,0.08333333333333333,7.386272944932163,53.138922833816174,1
1630,2024-08-02,5,1,4,3,6,5.22,0,0,0.0,0.0,2.083000798084597,28.98486700026337,0
1631,2024-12-27,3,1,0,4,7,6.01,1,1,34.98,0.125,7.398244213886672,33.81567816697393,1
1632,2024-01-19,4,0,1,5,8,4.59,0,0,0.0,0.0,1.8316041500399045,38.64648933368449,0
1633,2024-04-21,4,2,1,3,6,5.91,1,0,0.0,0.14285714285714285,2.358339984038308,28.98486700026337,2
1634,2024-04-19,0,2,3,5,4,3.39,0,1,39.36,0.0,6.352753391859537,19.323244666842246,1
1635,2023-08-18,1,0,0,1,5,7.75,0,1,43.14,0.0,8.092577813248205,24.154055833552807,1
1636,2024-12-19,0,2,1,5,11,8.02,0,0,0.0,0.0,3.200319233838787,53.138922833816174,2
1637,2023-09-16,0,2,4,4,7,6.49,1,1,35.18,0.125,7.589784517158819,33.81567816697393,1
1638,2023-01-29,4,0,4,3,10,7.87,0,1,28.75,0.0,8.140462889066242,48.308111667105614,1
1639,2024-04-13,3,0,5,4,6,5.14,0,0,0.0,0.0,2.051077414205906,28.98486700026337,0
1640,2023-03-08,2,0,3,4,5,5.39,0,0,0.0,0.0,2.1508379888268156,24.154055833552807,0
1641,2023-04-02,3,1,4,3,5,8.79,0,1,11.98,0.0,8.50758180367119,24.154055833552807,1
1642,2024-01-11,4,0,1,5,5,3.88,1,1,47.4,0.16666666666666666,6.548284118116521,24.154055833552807,1
1643,2024-10-29,3,2,1,0,8,5.73,0,0,0.0,0.0,2.2865123703112533,38.64648933368449,0
1644,2024-04-28,4,1,1,4,6,8.45,1,1,48.76,0.14285714285714285,8.371907422186752,28.98486700026337,1
1645,2023-10-30,1,1,2,5,6,10.1,0,1,87.36,0.0,9.030327214684757,28.98486700026337,1
1646,2024-03-11,4,1,1,5,4,7.06,0,0,0.0,0.0,2.8172386272944934,19.323244666842246,2
1647,2023-08-02,2,0,3,3,3,5.41,1,1,86.54,0.25,7.158818834796489,14.492433500131686,1
1648,2023-01-02,0,2,0,0,5,2.75,1,0,0.0,0.16666666666666666,1.097366320830008,24.154055833552807,0
1649,2023-03-03,2,1,5,2,7,10.06,1,0,0.0,0.125,4.014365522745411,33.81567816697393,2
1650,2023-09-26,2,2,3,5,8,4.66,0,1,45.4,0.0,6.8595371109337595,38.64648933368449,1
1651,2024-02-26,1,2,0,4,4,5.91,0,0,0.0,0.0,2.358339984038308,19.323244666842246,2
1652,2024-01-21,4,2,0,5,3,6.26,1,1,42.46,0.25,7.498004788507582,14.492433500131686,1
1653,2024-05-20,4,0,3,2,7,7.36,0,0,0.0,0.0,2.9369513168395853,33.81567816697393,2
1654,2024-12-16,5,1,5,2,3,6.15,0,0,0.0,0.0,2.4541101356743815,14.492433500131686,2
1655,2023-01-05,0,0,4,0,5,5.22,0,1,64.85,0.0,7.083000798084597,24.154055833552807,1
1656,2024-09-10,4,2,4,0,6,3.16,0,1,108.2,0.0,6.260973663208301,28.98486700026337,1
1657,2024-05-25,5,0,2,3,5,7.6,0,0,0.0,0.0,3.0327214684756583,24.154055833552807,2
1658,2023-05-03,3,2,2,3,5,5.53,1,0,0.0,0.16666666666666666,2.206703910614525,24.154055833552807,0
1659,2023-06-29,3,0,5,3,5,7.15,0,1,50.24,0.0,7.853152434158021,24.154055833552807,1
1660,2023-12-21,0,0,0,2,4,8.12,1,0,0.0,0.2,3.2402234636871508,19.323244666842246,2
1661,2024-10-27,5,1,3,2,3,5.37,1,1,133.73,0.25,7.142857142857143,14.492433500131686,1
1662,2024-10-18,2,1,5,0,6,7.79,1,0,0.0,0.14285714285714285,3.1085395051875504,28.98486700026337,2
1663,2024-05-28,4,0,5,0,9,4.24,0,0,0.0,0.0,1.6919393455706304,43.47730050039505,0
1664,2023-01-04,0,1,5,2,6,4.57,1,0,0.0,0.14285714285714285,1.8236233040702317,28.98486700026337,0
1665,2024-09-06,5,1,5,0,6,4.23,0,0,0.0,0.0,1.6879489225857944,28.98486700026337,0
1666,2024-10-26,3,2,1,3,5,6.76,1,0,0.0,0.16666666666666666,2.6975259377494014,24.154055833552807,2
1667,2024-12-14,5,0,1,2,8,6.02,1,0,0.0,0.1111111111111111,2.4022346368715084,38.64648933368449,2
1668,2023-06-19,3,2,3,0,9,5.8,1,1,51.33,0.1,7.314445331205108,43.47730050039505,1
1669,2024-10-28,2,1,0,2,12,7.48,1,1,216.88,0.07692307692307693,7.984836392657622,57.96973400052674,1
1670,2024-07-23,5,0,0,2,7,5.35,0,1,36.03,0.0,7.13487629688747,33.81567816697393,1
1671,2024-09-30,1,2,3,0,4,11.32,1,0,0.0,0.2,4.517158818834797,19.323244666842246,2
1672,2024-12-08,2,2,5,4,14,6.67,0,0,0.0,0.0,2.6616121308858744,67.63135633394786,2
1673,2024-09-16,5,2,0,2,8,8.17,0,0,0.0,0.0,3.260175578611333,38.64648933368449,2
1674,2024-12-20,0,2,4,2,9,3.14,1,1,64.83,0.1,6.252992817238628,43.47730050039505,1
1675,2023-05-26,4,0,0,4,5,4.27,0,0,0.0,0.0,1.7039106145251395,24.154055833552807,0
1676,2023-10-01,5,0,2,1,7,6.03,1,0,0.0,0.125,2.406225059856345,33.81567816697393,2
1677,2023-12-09,5,1,3,1,8,6.27,0,1,52.82,0.0,7.501995211492418,38.64648933368449,1
1678,2024-12-06,2,0,2,3,6,6.81,1,0,0.0,0.14285714285714285,2.717478052673583,28.98486700026337,2
1679,2024-10-20,4,2,2,0,4,6.73,0,1,109.02,0.0,7.685554668794893,19.323244666842246,1
1680,2023-06-16,5,1,2,5,8,5.54,0,0,0.0,0.0,2.2106943335993616,38.64648933368449,0
1681,2023-10-01,0,0,0,5,6,6.85,0,0,0.0,0.0,2.733439744612929,28.98486700026337,2
1682,2024-07-04,5,0,2,3,6,3.97,0,1,226.54,0.0,6.584197924980048,28.98486700026337,1
1683,2024-03-27,5,0,2,1,6,4.97,0,0,0.0,0.0,1.9832402234636872,28.98486700026337,0
1684,2024-12-22,1,0,0,2,5,3.68,0,0,0.0,0.0,1.4684756584197927,24.154055833552807,0
1685,2023-08-29,3,0,0,3,5,3.85,0,0,0.0,0.0,1.5363128491620113,24.154055833552807,0
1686,2024-07-29,0,2,2,3,5,8.85,0,0,0.0,0.0,3.531524341580208,24.154055833552807,2
1687,2024-01-31,2,1,5,5,5,5.43,1,0,0.0,0.16666666666666666,2.1667996807661614,24.154055833552807,0
1688,2023-11-07,0,0,1,1,3,4.9,1,1,42.48,0.25,6.955307262569832,14.492433500131686,1
1689,2024-10-27,5,1,0,0,6,7.59,1,1,104.42,0.14285714285714285,8.028731045490822,28.98486700026337,1
1690,2024-07-07,4,2,3,4,8,8.27,0,0,0.0,0.0,3.3000798084596967,38.64648933368449,2
1691,2023-01-10,3,0,0,0,6,5.66,1,0,0.0,0.14285714285714285,2.2585794094173983,28.98486700026337,0
1692,2023-09-13,1,0,4,1,6,6.3,1,1,74.05,0.14285714285714285,7.5139664804469275,28.98486700026337,1
1693,2023-04-19,2,1,4,3,6,8.72,0,0,0.0,0.0,3.4796488427773347,28.98486700026337,2
1694,2023-11-02,1,0,5,1,6,5.05,1,1,39.63,0.14285714285714285,7.015163607342378,28.98486700026337,1
1695,2024-05-11,2,0,4,5,5,3.59,0,1,173.01,0.0,6.432561851556265,24.154055833552807,1
1696,2023-01-17,5,1,4,3,9,8.35,1,1,67.55,0.1,8.332003192338387,43.47730050039505,1
1697,2023-12-21,2,0,5,5,3,5.0,1,1,52.77,0.25,6.995211492418196,14.492433500131686,1
1698,2023-02-09,4,0,2,1,5,4.58,1,0,0.0,0.16666666666666666,1.827613727055068,24.154055833552807,0
1699,2024-09-25,1,0,0,3,3,4.12,0,0,0.0,0.0,1.644054269752594,14.492433500131686,0
1700,2024-09-14,3,2,5,5,5,6.7,1,0,0.0,0.16666666666666666,2.6735833998403837,24.154055833552807,2
1701,2023-02-22,5,0,0,2,2,4.53,0,0,0.0,0.0,1.8076616121308862,9.661622333421123,0
1702,2023-09-02,0,2,1,3,4,7.81,0,0,0.0,0.0,3.116520351157223,19.323244666842246,2
1703,2023-09-01,1,2,1,5,3,6.52,1,0,0.0,0.25,2.601755786113328,14.492433500131686,2
